combo,mrpc,boolq,rte,cola,cb,scitail,stsb,cr,rotten_tomatoes,multirc,copa,piqa
mnli+paws,0.40931372549019607,0.5941896024464832,0.5379061371841155,0.5589645254074784,0.7857142857142857,0.8311382878645344,0.34778887117502083,0.8111702127659575,0.5393996247654784,0.753506600660066,0.03,0.004352557127312296
mnli+qnli,0.3161764705882353,0.5535168195718655,0.5270758122743683,0.5752636625119847,0.75,0.47507055503292567,0.46862828390158207,0.8218085106382979,0.7457786116322702,0.6928630363036303,0.38,0.08433079434167573
mnli+qqp,0.3161764705882353,0.3801223241590214,0.7111913357400722,0.62320230105465,0.6428571428571429,0.7888052681091251,0.4552223335168583,0.773936170212766,0.7485928705440901,0.6153052805280528,0.16,0.06311207834602829
mnli+record,0.6078431372549019,0.6220183486238532,0.5270758122743683,0.638542665388303,0.7142857142857143,0.8330197554092192,0.2934831453634651,0.8590425531914894,0.8264540337711069,0.7009075907590759,0.09,0.004352557127312296
mnli+snli,0.34558823529411764,0.5620795107033639,0.5270758122743683,0.20517737296260785,0.8035714285714286,0.8010348071495766,0.2881239622154622,0.2526595744680851,0.03377110694183865,0.6707920792079208,0.01,0.0
mnli+squad_v2,0.553921568627451,0.6113149847094801,0.5306859205776173,0.5186960690316395,0.7321428571428571,0.8320790216368767,0.3041813427491687,0.8164893617021277,0.7898686679174484,0.6837871287128713,0.09,0.00544069640914037
mnli+sst2,0.6127450980392157,0.4779816513761468,0.5342960288808665,0.5925215723873442,0.7678571428571429,0.8283160865475071,0.38388096882266803,0.8909574468085106,0.8883677298311444,0.6179867986798679,0.54,0.2192600652883569
mnli+winogrande,0.5514705882352942,0.5654434250764526,0.5270758122743683,0.5666347075743049,0.7678571428571429,0.8386641580432738,0.3779302538043248,0.848404255319149,0.8123827392120075,0.6610973597359736,0.59,0.352557127312296
paws+hellaswag,0.32107843137254904,0.6113149847094801,0.47653429602888087,0.0028763183125599234,0.08928571428571429,0.312793979303857,0.25466622405145317,0.005319148936170213,0.0,0.7188531353135313,0.23,0.21817192600652885
paws+imdb,0.4852941176470588,0.6418960244648318,0.5523465703971119,0.5944391179290508,0.125,0.6190028222013171,0.2934608662786225,0.9148936170212766,0.8977485928705441,0.6875,0.18,0.14798694232861806
paws+squad_v2,0.31862745098039214,0.6519877675840978,0.5379061371841155,0.10738255033557047,0.19642857142857142,0.5785512699905927,0.2486335728652285,0.8563829787234043,0.7682926829268293,0.721947194719472,0.0,0.000544069640914037
paws+winogrande,0.34068627450980393,0.5743119266055046,0.4729241877256318,0.0019175455417066154,0.03571428571428571,0.16509877704609596,0.3124072767491769,0.0026595744680851063,0.0,0.7046204620462047,0.0,0.001088139281828074
qnli+anli_r1,0.3161764705882353,0.5247706422018349,0.7292418772563177,0.5723873441994247,0.4107142857142857,0.46378174976481656,0.6070156147213528,0.8909574468085106,0.8395872420262664,0.6641914191419142,0.29,0.2687704026115343
qnli+hellaswag,0.3161764705882353,0.5162079510703363,0.6823104693140795,0.585810162991371,0.4107142857142857,0.4040451552210724,0.6307511416768394,0.8696808510638298,0.8367729831144465,0.6072607260726073,0.69,0.6001088139281828
qnli+imdb,0.3161764705882353,0.39755351681957185,0.6462093862815884,0.6299137104506232,0.4107142857142857,0.5103480714957667,0.5864660719332252,0.9069148936170213,0.8883677298311444,0.5820957095709571,0.6,0.49836779107725787
qnli+paws,0.3161764705882353,0.6259938837920489,0.6823104693140795,0.31639501438159157,0.4107142857142857,0.40169332079021636,0.6779144394910144,0.6941489361702128,0.45684803001876173,0.7207095709570958,0.02,0.01632208922742111
qnli+qqp,0.3161764705882353,0.308868501529052,0.4729241877256318,0.5695110258868649,0.375,0.5230479774223895,0.5320006039897867,0.6037234042553191,0.5778611632270169,0.6219059405940595,0.04,0.013057671381936888
qnli+record,0.3161764705882353,0.5737003058103975,0.6389891696750902,0.5254074784276127,0.4107142857142857,0.39981185324553153,0.6523882170647158,0.898936170212766,0.8452157598499062,0.6592409240924092,0.15,0.01958650707290533
qnli+snli,0.3161764705882353,0.5654434250764526,0.5342960288808665,0.5570469798657718,0.625,0.4590780809031044,0.36872688894334144,0.8297872340425532,0.6078799249530957,0.691006600660066,0.05,0.005984766050054407
qnli+squad_v2,0.3161764705882353,0.5596330275229358,0.6823104693140795,0.41418983700862894,0.4107142857142857,0.39793038570084666,0.6350309266154834,0.8803191489361702,0.8386491557223265,0.6320132013201321,0.07,0.015778019586507073
qnli+sst2,0.3161764705882353,0.41284403669724773,0.6462093862815884,0.5618408437200384,0.42857142857142855,0.4619002822201317,0.5325261870221751,0.9175531914893617,0.9127579737335835,0.6210808580858086,0.56,0.4238302502720348
