combo,mrpc,boolq,rte,cola,cb,scitail,cr,rotten_tomatoes,multirc,copa,piqa
qnli+qqp+sst2+record+anli_r1+paws+imdb,0.3161764705882353,0.48440366972477067,0.47653429602888087,0.5723873441994247,0.30357142857142855,0.6133584195672624,0.9202127659574468,0.9052532833020638,0.6396452145214522,0.43,0.2100108813928183
qnli+qqp+sst2+record+anli_r1+paws+winogrande,0.3161764705882353,0.4960244648318043,0.48014440433212996,0.5465004793863855,0.35714285714285715,0.590310442144873,0.8962765957446809,0.8902439024390244,0.6379950495049505,0.47,0.16104461371055495
qnli+qqp+sst2+record+imdb+hellaswag+winogrande,0.3161764705882353,0.3963302752293578,0.4729241877256318,0.5925215723873442,0.25,0.5926622765757291,0.9175531914893617,0.9090056285178236,0.6157178217821783,0.66,0.5614798694232862
qnli+qqp+sst2+record+paws+hellaswag+winogrande,0.3161764705882353,0.5113149847094801,0.4729241877256318,0.5023969319271333,0.30357142857142855,0.5785512699905927,0.9069148936170213,0.8921200750469043,0.6357260726072608,0.55,0.3394994559303591
qnli+qqp+sst2+record+paws+imdb+hellaswag,0.3161764705882353,0.4923547400611621,0.4729241877256318,0.5877277085330777,0.25,0.5921919096895578,0.9148936170212766,0.9071294559099438,0.634075907590759,0.55,0.38465723612622416
qnli+qqp+sst2+record+paws+imdb+winogrande,0.3161764705882353,0.48990825688073397,0.4729241877256318,0.5800575263662512,0.25,0.5936030103480715,0.9148936170212766,0.9033771106941839,0.6371699669966997,0.52,0.24755168661588683
qnli+qqp+sst2+record+snli+anli_r1+hellaswag,0.3161764705882353,0.3642201834862385,0.7689530685920578,0.5771812080536913,0.4642857142857143,0.5959548447789276,0.8670212765957447,0.8686679174484052,0.6511963696369637,0.45,0.41077257889009794
qnli+qqp+sst2+record+snli+anli_r1+imdb,0.3161764705882353,0.19938837920489297,0.7617328519855595,0.6069031639501438,0.44642857142857145,0.6373471307619943,0.901595744680851,0.8902439024390244,0.601897689768977,0.41,0.35473340587595215
qnli+qqp+sst2+record+snli+anli_r1+paws,0.3161764705882353,0.4819571865443425,0.7978339350180506,0.5627996164908916,0.5,0.6265286923800565,0.8590425531914894,0.8696060037523452,0.6526402640264026,0.2,0.1311207834602829
qnli+qqp+sst2+record+snli+anli_r1+winogrande,0.3161764705882353,0.35932721712538224,0.7581227436823105,0.5608820709491851,0.4642857142857143,0.5978363123236125,0.8696808510638298,0.8705440900562852,0.6478960396039604,0.39,0.32698585418933623
qnli+qqp+sst2+record+snli+hellaswag+winogrande,0.3161764705882353,0.4018348623853211,0.779783393501805,0.5637583892617449,0.4107142857142857,0.5912511759172154,0.8856382978723404,0.8818011257035647,0.6466584158415841,0.55,0.4581066376496192
qnli+qqp+sst2+record+snli+imdb+hellaswag,0.3161764705882353,0.2709480122324159,0.7509025270758123,0.6145733461169702,0.4107142857142857,0.6025399811853246,0.901595744680851,0.9033771106941839,0.6167491749174917,0.58,0.46354733405875953
qnli+qqp+sst2+record+snli+imdb+winogrande,0.3161764705882353,0.2706422018348624,0.7581227436823105,0.5915627996164909,0.4107142857142857,0.6095954844778928,0.901595744680851,0.899624765478424,0.6124174917491749,0.49,0.40750816104461374
qnli+qqp+sst2+record+snli+paws+hellaswag,0.3161764705882353,0.4948012232415902,0.7617328519855595,0.5589645254074784,0.4107142857142857,0.5912511759172154,0.8882978723404256,0.8799249530956847,0.6571782178217822,0.38,0.2769314472252448
qnli+qqp+sst2+record+snli+paws+imdb,0.3161764705882353,0.46819571865443427,0.7364620938628159,0.5838926174496645,0.42857142857142855,0.6665098777046096,0.901595744680851,0.8930581613508443,0.6441831683168316,0.33,0.2306855277475517
qnli+qqp+sst2+record+snli+paws+winogrande,0.3161764705882353,0.4892966360856269,0.7545126353790613,0.5426653883029722,0.44642857142857145,0.6030103480714958,0.8856382978723404,0.873358348968105,0.6522277227722773,0.28,0.16430903155603918
qnli+qqp+sst2+snli+anli_r1+hellaswag+winogrande,0.3161764705882353,0.3067278287461774,0.7689530685920578,0.5695110258868649,0.5,0.5959548447789276,0.8590425531914894,0.8677298311444653,0.6349009900990099,0.29,0.4385201305767138
qnli+qqp+sst2+snli+anli_r1+imdb+hellaswag,0.3161764705882353,0.17155963302752295,0.7617328519855595,0.610738255033557,0.4642857142857143,0.6467544684854186,0.8962765957446809,0.8921200750469043,0.5604372937293729,0.32,0.44069640914036995
qnli+qqp+sst2+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.18287461773700306,0.7689530685920578,0.5944391179290508,0.4642857142857143,0.6646284101599247,0.898936170212766,0.8874296435272045,0.5631188118811881,0.28,0.3998911860718172
qnli+qqp+sst2+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.4792048929663609,0.8122743682310469,0.5704697986577181,0.5,0.6491063029162747,0.8537234042553191,0.8592870544090057,0.6532590759075908,0.18,0.337867247007617
qnli+qqp+sst2+snli+anli_r1+paws+imdb,0.3161764705882353,0.42874617737003057,0.8014440433212996,0.5867689357622243,0.5,0.7074317968015051,0.8962765957446809,0.8855534709193246,0.6388201320132013,0.18,0.28998911860718174
qnli+qqp+sst2+snli+anli_r1+paws+winogrande,0.3161764705882353,0.47217125382263,0.7978339350180506,0.5522531160115053,0.5178571428571429,0.6514581373471308,0.8537234042553191,0.8574108818011257,0.6489273927392739,0.16,0.25516866158868334
qnli+qqp+sst2+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.21192660550458717,0.776173285198556,0.6001917545541706,0.4107142857142857,0.6241768579492004,0.901595744680851,0.8939962476547842,0.5556930693069307,0.54,0.485310119695321
qnli+qqp+sst2+snli+paws+hellaswag+winogrande,0.3161764705882353,0.4819571865443425,0.779783393501805,0.5503355704697986,0.4107142857142857,0.6142991533396049,0.8829787234042553,0.8714821763602252,0.6551155115511551,0.27,0.397714907508161
qnli+qqp+sst2+snli+paws+imdb+hellaswag,0.3161764705882353,0.45504587155963305,0.7617328519855595,0.5982742090124641,0.39285714285714285,0.6660395108184384,0.898936170212766,0.8902439024390244,0.6460396039603961,0.26,0.411860718171926
qnli+qqp+sst2+snli+paws+imdb+winogrande,0.3161764705882353,0.4492354740061162,0.7581227436823105,0.5752636625119847,0.42857142857142855,0.674035747883349,0.901595744680851,0.8911819887429644,0.6427392739273927,0.22,0.3438520130576714
qnli+record+anli_r1+paws+imdb+hellaswag+winogrande,0.3235294117647059,0.5837920489296636,0.6931407942238267,0.5522531160115053,0.4107142857142857,0.5724365004703669,0.9095744680851063,0.8836772983114447,0.6767739273927392,0.61,0.5745375408052231
qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,0.3235294117647059,0.5376146788990825,0.5812274368231047,0.6021093000958773,0.6428571428571429,0.5926622765757291,0.8829787234042553,0.8564727954971857,0.5926155115511551,0.68,0.6213275299238302
qnli+record+snli+anli_r1+paws+hellaswag+winogrande,0.31862745098039214,0.6070336391437309,0.5848375451263538,0.5225311601150527,0.6964285714285714,0.5620884289746002,0.8218085106382979,0.800187617260788,0.7145214521452146,0.61,0.4428726877040261
qnli+record+snli+anli_r1+paws+imdb+hellaswag,0.31862745098039214,0.5788990825688073,0.592057761732852,0.5819750719079578,0.6071428571428571,0.590310442144873,0.875,0.8480300187617261,0.6714108910891089,0.58,0.5087051142546246
qnli+record+snli+anli_r1+paws+imdb+winogrande,0.31862745098039214,0.5718654434250765,0.5884476534296029,0.5627996164908916,0.6964285714285714,0.5907808090310442,0.8723404255319149,0.851782363977486,0.6689356435643564,0.54,0.40696409140369966
qnli+record+snli+paws+imdb+hellaswag+winogrande,0.31862745098039214,0.5798165137614679,0.5776173285198556,0.5426653883029722,0.6428571428571429,0.5823142050799623,0.8962765957446809,0.8658536585365854,0.6872937293729373,0.63,0.544069640914037
qnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.32107843137254904,0.5724770642201835,0.6028880866425993,0.5752636625119847,0.7321428571428571,0.5921919096895578,0.8563829787234043,0.8377110694183865,0.648102310231023,0.65,0.544613710554951
qnli+sst2+anli_r1+paws+imdb+hellaswag+winogrande,0.32598039215686275,0.5709480122324159,0.7256317689530686,0.5407478427612655,0.4107142857142857,0.5752587017873941,0.9175531914893617,0.9146341463414634,0.6311881188118812,0.65,0.6670293797606094
qnli+sst2+record+anli_r1+imdb+hellaswag+winogrande,0.3431372549019608,0.5290519877675841,0.6462093862815884,0.585810162991371,0.42857142857142855,0.5809031044214488,0.9175531914893617,0.9136960600375235,0.5503300330033003,0.7,0.676278563656148
qnli+sst2+record+anli_r1+paws+hellaswag+winogrande,0.32598039215686275,0.5944954128440367,0.6931407942238267,0.5302013422818792,0.4107142857142857,0.5597365945437441,0.9148936170212766,0.9052532833020638,0.6850247524752475,0.62,0.5228509249183896
qnli+sst2+record+anli_r1+paws+imdb+hellaswag,0.33088235294117646,0.5761467889908257,0.6787003610108303,0.5685522531160115,0.4107142857142857,0.5818438381937912,0.9228723404255319,0.9155722326454033,0.6454207920792079,0.63,0.5968443960826986
qnli+sst2+record+anli_r1+paws+imdb+winogrande,0.36764705882352944,0.5730886850152905,0.6750902527075813,0.5397890699904123,0.4107142857142857,0.5780809031044214,0.9202127659574468,0.9127579737335835,0.6489273927392739,0.57,0.5391730141458106
qnli+sst2+record+paws+imdb+hellaswag+winogrande,0.3700980392156863,0.5828746177370031,0.7075812274368231,0.5349952061361457,0.4107142857142857,0.561618062088429,0.9228723404255319,0.9146341463414634,0.6631600660066007,0.6,0.5984766050054406
qnli+sst2+record+snli+anli_r1+hellaswag+winogrande,0.32598039215686275,0.5529051987767584,0.5703971119133574,0.5551294343240653,0.6071428571428571,0.5846660395108184,0.8909574468085106,0.874296435272045,0.5963283828382838,0.68,0.5973884657236126
qnli+sst2+record+snli+anli_r1+imdb+winogrande,0.32598039215686275,0.45198776758409787,0.5740072202166066,0.5829338446788112,0.5892857142857143,0.59689557855127,0.901595744680851,0.8874296435272045,0.6192244224422442,0.61,0.5457018498367792
qnli+sst2+record+snli+anli_r1+paws+hellaswag,0.32107843137254904,0.5929663608562691,0.5776173285198556,0.5618408437200384,0.625,0.5827845719661335,0.8856382978723404,0.8714821763602252,0.6889438943894389,0.57,0.4466811751904244
qnli+sst2+record+snli+anli_r1+paws+imdb,0.32598039215686275,0.5587155963302752,0.5884476534296029,0.5915627996164909,0.6428571428571429,0.5978363123236125,0.901595744680851,0.8921200750469043,0.6398514851485149,0.48,0.3590859630032644
qnli+sst2+record+snli+anli_r1+paws+winogrande,0.32598039215686275,0.5776758409785933,0.5740072202166066,0.5551294343240653,0.6607142857142857,0.5846660395108184,0.8909574468085106,0.8705440900562852,0.6875,0.49,0.35418933623503807
qnli+sst2+record+snli+imdb+hellaswag+winogrande,0.3235294117647059,0.4740061162079511,0.592057761732852,0.5810162991371045,0.48214285714285715,0.5870178739416745,0.9095744680851063,0.9015009380863039,0.6029290429042904,0.71,0.6430903155603918
qnli+sst2+record+snli+paws+hellaswag+winogrande,0.32107843137254904,0.5908256880733945,0.5848375451263538,0.5244487056567594,0.6071428571428571,0.570555032925682,0.901595744680851,0.8780487804878049,0.6974009900990099,0.61,0.4880304678998912
qnli+sst2+record+snli+paws+imdb+hellaswag,0.3235294117647059,0.57217125382263,0.6101083032490975,0.5838926174496645,0.5714285714285714,0.5884289746001882,0.9095744680851063,0.899624765478424,0.6346947194719472,0.61,0.5571273122959739
qnli+sst2+record+snli+paws+imdb+winogrande,0.32598039215686275,0.5681957186544343,0.5848375451263538,0.5589645254074784,0.5714285714285714,0.5884289746001882,0.9069148936170213,0.899624765478424,0.634075907590759,0.58,0.499455930359086
qnli+sst2+snli+anli_r1+imdb+hellaswag+winogrande,0.3235294117647059,0.40428134556574924,0.5884476534296029,0.5819750719079578,0.6607142857142857,0.5931326434619003,0.901595744680851,0.8855534709193246,0.5932343234323433,0.69,0.6610446137105549
qnli+sst2+snli+anli_r1+paws+hellaswag+winogrande,0.31862745098039214,0.5844036697247706,0.5956678700361011,0.548418024928092,0.7321428571428571,0.577140169332079,0.8829787234042553,0.8667917448405253,0.6726485148514851,0.69,0.5092491838955386
qnli+sst2+snli+anli_r1+paws+imdb+hellaswag,0.3235294117647059,0.5577981651376147,0.592057761732852,0.5877277085330777,0.6785714285714286,0.5926622765757291,0.898936170212766,0.8911819887429644,0.6353135313531353,0.67,0.5364526659412405
qnli+sst2+snli+anli_r1+paws+imdb+winogrande,0.32107843137254904,0.5541284403669725,0.6101083032490975,0.5675934803451582,0.6964285714285714,0.5926622765757291,0.898936170212766,0.8883677298311444,0.6353135313531353,0.63,0.4455930359085963
qnli+sst2+snli+paws+imdb+hellaswag+winogrande,0.31862745098039214,0.5516819571865443,0.5884476534296029,0.573346116970278,0.625,0.5870178739416745,0.901595744680851,0.8939962476547842,0.6280940594059405,0.7,0.5816104461371056
qqp+record+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.5045871559633027,0.4729241877256318,0.5714285714285714,0.16071428571428573,0.6966133584195673,0.8962765957446809,0.8846153846153846,0.6216996699669967,0.57,0.500544069640914
qqp+record+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.3819571865443425,0.703971119133574,0.6030680728667306,0.7857142857142857,0.8377234242709313,0.8563829787234043,0.8480300187617261,0.6303630363036303,0.65,0.6044613710554951
qqp+record+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.5015290519877675,0.7581227436823105,0.5560882070949185,0.8214285714285714,0.8353715898400753,0.75,0.7420262664165104,0.6511963696369637,0.62,0.32100108813928185
qqp+record+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.4865443425076453,0.7581227436823105,0.6059443911792906,0.75,0.8297271872060207,0.8537234042553191,0.8358348968105066,0.6532590759075908,0.56,0.4015233949945593
qqp+record+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4834862385321101,0.7581227436823105,0.5790987535953979,0.7857142857142857,0.834901222953904,0.851063829787234,0.8330206378986866,0.6472772277227723,0.49,0.24755168661588683
qqp+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4712538226299694,0.7472924187725631,0.5819750719079578,0.8035714285714286,0.8273753527751646,0.8164893617021277,0.8058161350844277,0.6487211221122112,0.62,0.5767138193688792
qqp+sst2+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4892966360856269,0.4729241877256318,0.5992329817833174,0.14285714285714285,0.6448730009407337,0.9095744680851063,0.9071294559099438,0.6235561056105611,0.66,0.5696409140369967
qqp+sst2+record+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.41865443425076454,0.4729241877256318,0.6049856184084372,0.125,0.6904985888993415,0.9202127659574468,0.9165103189493433,0.6068481848184818,0.66,0.5875952121871599
qqp+sst2+record+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.5143730886850153,0.4729241877256318,0.5407478427612655,0.14285714285714285,0.7121354656632173,0.901595744680851,0.8968105065666041,0.6268564356435643,0.54,0.46681175190424373
qqp+sst2+record+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.5015290519877675,0.4729241877256318,0.6222435282837967,0.125,0.6730950141110066,0.9202127659574468,0.9174484052532833,0.6309818481848185,0.56,0.4619151251360174
qqp+sst2+record+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4886850152905199,0.4729241877256318,0.5848513902205177,0.125,0.6773283160865475,0.9148936170212766,0.9136960600375235,0.6316006600660066,0.45,0.39227421109902066
qqp+sst2+record+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4966360856269113,0.4729241877256318,0.5848513902205177,0.08928571428571429,0.6048918156161807,0.9202127659574468,0.9118198874296435,0.6264438943894389,0.62,0.5239390642002176
qqp+sst2+record+snli+anli_r1+hellaswag+winogrande,0.3161764705882353,0.39969418960244646,0.7184115523465704,0.5695110258868649,0.7142857142857143,0.8316086547507056,0.8670212765957447,0.8705440900562852,0.6400577557755776,0.64,0.5680087051142546
qqp+sst2+record+snli+anli_r1+imdb+hellaswag,0.3161764705882353,0.24464831804281345,0.7003610108303249,0.6116970278044104,0.6785714285714286,0.8222013170272813,0.898936170212766,0.8921200750469043,0.6002475247524752,0.63,0.5984766050054406
qqp+sst2+record+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.26085626911314985,0.7148014440433214,0.5934803451581975,0.6607142857142857,0.823612417685795,0.8962765957446809,0.8911819887429644,0.6058168316831684,0.59,0.500544069640914
qqp+sst2+record+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.4972477064220184,0.7617328519855595,0.5723873441994247,0.7142857142857143,0.8316086547507056,0.8670212765957447,0.8686679174484052,0.6507838283828383,0.58,0.35038084874863984
qqp+sst2+record+snli+anli_r1+paws+imdb,0.3161764705882353,0.4636085626911315,0.740072202166065,0.5838926174496645,0.6607142857142857,0.8222013170272813,0.8936170212765957,0.8902439024390244,0.6382013201320133,0.51,0.2736670293797606
qqp+sst2+record+snli+anli_r1+paws+winogrande,0.3161764705882353,0.4859327217125382,0.7617328519855595,0.5580057526366251,0.6964285714285714,0.8306679209783632,0.8723404255319149,0.8639774859287055,0.6524339933993399,0.52,0.1953210010881393
qqp+sst2+record+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.3067278287461774,0.7472924187725631,0.6164908916586769,0.5892857142857143,0.7779868297271872,0.9042553191489362,0.9024390243902439,0.6099422442244224,0.67,0.6202393906420022
qqp+sst2+record+snli+paws+hellaswag+winogrande,0.3161764705882353,0.501223241590214,0.7581227436823105,0.5589645254074784,0.6428571428571429,0.8024459078080903,0.8803191489361702,0.8714821763602252,0.650990099009901,0.65,0.3895538628944505
qqp+sst2+record+snli+paws+imdb+hellaswag,0.3161764705882353,0.4785932721712538,0.7436823104693141,0.6126558005752637,0.625,0.7699905926622765,0.9095744680851063,0.8986866791744841,0.6452145214521452,0.62,0.4401523394994559
qqp+sst2+record+snli+paws+imdb+winogrande,0.3161764705882353,0.472782874617737,0.7364620938628159,0.5743048897411314,0.5714285714285714,0.7394167450611477,0.9042553191489362,0.8949343339587242,0.6427392739273927,0.56,0.30195865070729055
