method,combo,n_tasks,target,best_coef,best_acc,nai,sar,sar_iso
base,mnli+qnli+record+paws,4,piqa,0.2,0.042437431991294884,-0.7572692793931731,,
base,mnli+qnli+record+paws+hellaswag,5,mrpc,0.1,0.3161764705882353,0.3691860465116279,,
base,mnli+qnli+record+paws+hellaswag,5,boolq,0.25,0.6608562691131499,0.6204024982650937,,
base,mnli+qnli+record+paws+hellaswag,5,rte,0.05,0.555956678700361,0.5724137931034483,,
base,mnli+qnli+record+paws+hellaswag,5,cola,0.1,0.5474592521572388,-0.6971428571428572,,
base,mnli+qnli+record+paws+hellaswag,5,cb,1.0,0.625,0.875,,
base,mnli+qnli+record+paws+hellaswag,5,scitail,0.05,0.5376293508936971,0.5540674603174603,,
base,mnli+qnli+record+paws+hellaswag,5,cr,0.1,0.8776595744680851,0.9222614840989398,,
base,mnli+qnli+record+paws+hellaswag,5,rotten_tomatoes,0.1,0.7861163227016885,0.8043478260869564,,
base,mnli+qnli+record+paws+hellaswag,5,multirc,0.15000000000000002,0.7355610561056105,0.71350274040857,,
base,mnli+qnli+record+paws+hellaswag,5,copa,0.2,0.53,0.5111111111111112,,
base,mnli+qnli+record+paws+hellaswag,5,piqa,0.2,0.30195865070729055,-0.15423514538558777,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,mrpc,0.1,0.32107843137254904,0.37500000000000006,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,boolq,0.25,0.6611620795107034,0.6210964607911174,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,rte,0.05,0.555956678700361,0.5724137931034483,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,cola,0.1,0.5282837967401726,-0.8114285714285718,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,cb,0.9,0.6785714285714286,0.9500000000000001,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,scitail,0.05,0.5362182502351834,0.552579365079365,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,cr,0.1,0.8829787234042553,0.9293286219081274,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,rotten_tomatoes,0.1,0.8236397748592871,0.8586956521739132,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,multirc,0.15000000000000002,0.7343234323432343,0.7105132037867463,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,copa,0.15000000000000002,0.53,0.5111111111111112,,
base,mnli+qnli+record+paws+hellaswag+winogrande,6,piqa,0.15000000000000002,0.31229597388465724,-0.13021491782553726,,
base,mnli+qnli+record+paws+imdb,5,mrpc,0.1,0.3284313725490196,0.38372093023255816,,
base,mnli+qnli+record+paws+imdb,5,boolq,0.05,0.5899082568807339,0.4594031922276196,,
base,mnli+qnli+record+paws+imdb,5,rte,0.05,0.5595667870036101,0.5793103448275861,,
base,mnli+qnli+record+paws+imdb,5,cola,0.1,0.5743048897411314,-0.5371428571428574,,
base,mnli+qnli+record+paws+imdb,5,cb,1.0,0.6607142857142857,0.9249999999999999,,
base,mnli+qnli+record+paws+imdb,5,scitail,0.05,0.58137347130762,0.6001984126984127,,
base,mnli+qnli+record+paws+imdb,5,cr,0.1,0.9042553191489362,0.9575971731448764,,
base,mnli+qnli+record+paws+imdb,5,rotten_tomatoes,0.1,0.8658536585365854,0.9198369565217392,,
base,mnli+qnli+record+paws+imdb,5,multirc,0.2,0.7233910891089109,0.6841056302939712,,
base,mnli+qnli+record+paws+imdb,5,copa,0.2,0.39,0.20000000000000004,,
base,mnli+qnli+record+paws+imdb,5,piqa,0.2,0.24211099020674645,-0.29329962073324906,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,mrpc,0.05,0.32598039215686275,0.3808139534883721,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,boolq,0.05,0.5929663608562691,0.4663428174878556,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,rte,0.05,0.555956678700361,0.5724137931034483,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,cola,0.1,0.585810162991371,-0.4685714285714291,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,cb,0.8500000000000001,0.6071428571428571,0.8499999999999999,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,scitail,0.05,0.5865475070555033,0.6056547619047619,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,cr,0.1,0.9069148936170213,0.9611307420494699,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,rotten_tomatoes,0.1,0.8686679174484052,0.923913043478261,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,multirc,0.15000000000000002,0.715552805280528,0.6651718983557549,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,copa,0.15000000000000002,0.63,0.7333333333333334,,
base,mnli+qnli+record+paws+imdb+hellaswag,6,piqa,0.15000000000000002,0.515233949945593,0.3413400758533502,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,mrpc,0.1,0.3284313725490196,0.38372093023255816,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,boolq,0.05,0.5889908256880734,0.4573213046495489,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,rte,0.05,0.5415162454873647,0.5448275862068966,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,cola,0.1,0.551294343240652,-0.6742857142857146,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,cb,0.9,0.6607142857142857,0.9249999999999999,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,scitail,0.05,0.5851364063969896,0.6041666666666666,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,cr,0.1,0.9069148936170213,0.9611307420494699,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,rotten_tomatoes,0.1,0.874296435272045,0.9320652173913043,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,multirc,0.1,0.6998762376237624,0.6273044344793225,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,copa,0.15000000000000002,0.56,0.577777777777778,,
base,mnli+qnli+record+paws+imdb+hellaswag+winogrande,7,piqa,0.15000000000000002,0.5359085963003264,0.3893805309734512,,
base,mnli+qnli+record+paws+imdb+winogrande,6,mrpc,0.15000000000000002,0.3284313725490196,0.38372093023255816,,
base,mnli+qnli+record+paws+imdb+winogrande,6,boolq,0.05,0.5840978593272171,0.4462179042331715,,
base,mnli+qnli+record+paws+imdb+winogrande,6,rte,0.1,0.5306859205776173,0.5241379310344828,,
base,mnli+qnli+record+paws+imdb+winogrande,6,cola,0.1,0.5426653883029722,-0.7257142857142862,,
base,mnli+qnli+record+paws+imdb+winogrande,6,cb,0.9,0.6785714285714286,0.9500000000000001,,
base,mnli+qnli+record+paws+imdb+winogrande,6,scitail,0.05,0.5870178739416745,0.6061507936507936,,
base,mnli+qnli+record+paws+imdb+winogrande,6,cr,0.1,0.9042553191489362,0.9575971731448764,,
base,mnli+qnli+record+paws+imdb+winogrande,6,rotten_tomatoes,0.1,0.873358348968105,0.9307065217391306,,
base,mnli+qnli+record+paws+imdb+winogrande,6,multirc,0.15000000000000002,0.7157590759075908,0.6656701544593923,,
base,mnli+qnli+record+paws+imdb+winogrande,6,copa,0.15000000000000002,0.54,0.5333333333333334,,
base,mnli+qnli+record+paws+imdb+winogrande,6,piqa,0.15000000000000002,0.33514689880304677,-0.07711757269279396,,
base,mnli+qnli+record+paws+winogrande,5,mrpc,0.1,0.32107843137254904,0.37500000000000006,,
base,mnli+qnli+record+paws+winogrande,5,boolq,0.25,0.6477064220183486,0.5905621096460791,,
base,mnli+qnli+record+paws+winogrande,5,rte,0.05,0.5487364620938628,0.5586206896551725,,
base,mnli+qnli+record+paws+winogrande,5,cola,0.1,0.5158197507190796,-0.885714285714286,,
base,mnli+qnli+record+paws+winogrande,5,cb,0.9500000000000001,0.7142857142857143,1.0,,
base,mnli+qnli+record+paws+winogrande,5,scitail,0.05,0.5380997177798683,0.5545634920634921,,
base,mnli+qnli+record+paws+winogrande,5,cr,0.1,0.8829787234042553,0.9293286219081274,,
base,mnli+qnli+record+paws+winogrande,5,rotten_tomatoes,0.1,0.7842401500938087,0.8016304347826089,,
base,mnli+qnli+record+paws+winogrande,5,multirc,0.15000000000000002,0.735973597359736,0.7144992526158447,,
base,mnli+qnli+record+paws+winogrande,5,copa,0.15000000000000002,0.39,0.20000000000000004,,
base,mnli+qnli+record+paws+winogrande,5,piqa,0.2,0.09085963003264418,-0.6447534766118836,,
base,mnli+qnli+record+snli,4,mrpc,0.05,0.31862745098039214,0.37209302325581395,,
base,mnli+qnli+record+snli,4,boolq,0.05,0.6045871559633027,0.49271339347675214,,
base,mnli+qnli+record+snli,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli,4,cola,0.05,0.513902205177373,-0.8971428571428576,,
base,mnli+qnli+record+snli,4,cb,0.65,0.8214285714285714,1.15,,
base,mnli+qnli+record+snli,4,scitail,0.25,0.5846660395108184,0.6036706349206349,,
base,mnli+qnli+record+snli,4,cr,0.05,0.6728723404255319,0.6501766784452296,,
base,mnli+qnli+record+snli,4,rotten_tomatoes,0.05,0.19418386491557224,-0.05298913043478262,,
base,mnli+qnli+record+snli,4,multirc,0.1,0.6984323432343235,0.6238166417538616,,
base,mnli+qnli+record+snli,4,copa,0.1,0.07,-0.5111111111111111,,
base,mnli+qnli+record+snli,4,piqa,0.1,0.009793253536452665,-0.8331226295828066,,
base,mnli+qnli+record+snli+anli_r1,5,mrpc,0.05,0.3235294117647059,0.3779069767441861,,
base,mnli+qnli+record+snli+anli_r1,5,boolq,0.05,0.5868501529051988,0.4524635669673839,,
base,mnli+qnli+record+snli+anli_r1,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1,5,cola,0.05,0.5800575263662512,-0.5028571428571432,,
base,mnli+qnli+record+snli+anli_r1,5,cb,0.6000000000000001,0.8035714285714286,1.125,,
base,mnli+qnli+record+snli+anli_r1,5,scitail,0.15000000000000002,0.6138287864534336,0.6344246031746031,,
base,mnli+qnli+record+snli+anli_r1,5,cr,0.05,0.8085106382978723,0.8303886925795053,,
base,mnli+qnli+record+snli+anli_r1,5,rotten_tomatoes,0.05,0.6782363977485929,0.6480978260869567,,
base,mnli+qnli+record+snli+anli_r1,5,multirc,0.05,0.6035478547854786,0.3946188340807176,,
base,mnli+qnli+record+snli+anli_r1,5,copa,0.1,0.31,0.02222222222222224,,
base,mnli+qnli+record+snli+anli_r1,5,piqa,0.1,0.041893362350380846,-0.7585335018963337,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,mrpc,0.05,0.32107843137254904,0.37500000000000006,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,boolq,0.05,0.5758409785932722,0.42748091603053445,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,cola,0.05,0.5829338446788112,-0.4857142857142858,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,cb,0.65,0.8214285714285714,1.15,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,scitail,0.05,0.5954844778927564,0.6150793650793651,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,cr,0.05,0.8058510638297872,0.8268551236749118,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,rotten_tomatoes,0.05,0.7476547842401501,0.7486413043478262,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,multirc,0.05,0.6175742574257426,0.42850024912805185,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,copa,0.1,0.57,0.5999999999999999,,
base,mnli+qnli+record+snli+anli_r1+hellaswag,6,piqa,0.1,0.2997823721436344,-0.15929203539823003,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,mrpc,0.05,0.3235294117647059,0.3779069767441861,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,boolq,0.05,0.5443425076452599,0.3560027758501041,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,cola,0.05,0.5675934803451582,-0.5771428571428573,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,cb,0.65,0.8392857142857143,1.175,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,scitail,0.05,0.6199435559736595,0.6408730158730158,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,cr,0.05,0.8138297872340425,0.8374558303886925,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,rotten_tomatoes,0.05,0.7823639774859287,0.798913043478261,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,multirc,0.05,0.6266501650165016,0.45042351768809163,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,copa,0.1,0.62,0.7111111111111111,,
base,mnli+qnli+record+snli+anli_r1+hellaswag+winogrande,7,piqa,0.1,0.48694232861806314,0.27560050568900135,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,mrpc,0.05,0.33088235294117646,0.3866279069767442,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,boolq,0.05,0.4666666666666667,0.17973629424011103,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,cola,0.05,0.6097794822627037,-0.32571428571428607,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,cb,0.7000000000000001,0.8035714285714286,1.125,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,scitail,0.05,0.636406396989652,0.658234126984127,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,cr,0.05,0.8563829787234043,0.8939929328621908,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,rotten_tomatoes,0.05,0.8358348968105066,0.8763586956521741,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,multirc,0.05,0.6342821782178217,0.4688589935226706,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,copa,0.1,0.5,0.4444444444444445,,
base,mnli+qnli+record+snli+anli_r1+imdb,6,piqa,0.1,0.23721436343852012,-0.30467762326169406,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,mrpc,0.05,0.32598039215686275,0.3808139534883721,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,boolq,0.05,0.40856269113149846,0.04788341429562798,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,cola,0.05,0.6308724832214765,-0.2000000000000004,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,cb,0.7000000000000001,0.8214285714285714,1.15,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,scitail,0.05,0.6505174035747884,0.6731150793650794,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,cr,0.05,0.851063829787234,0.8869257950530036,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,rotten_tomatoes,0.05,0.8442776735459663,0.8885869565217392,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,multirc,0.05,0.6406765676567657,0.4843049327354262,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,copa,0.1,0.57,0.5999999999999999,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag,7,piqa,0.1,0.515233949945593,0.3413400758533502,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,mrpc,0.05,0.3235294117647059,0.3779069767441861,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,boolq,0.05,0.3440366972477064,-0.09854267869535051,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,cola,0.05,0.6011505273250239,-0.3771428571428576,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,cb,0.7000000000000001,0.8392857142857143,1.175,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,scitail,0.05,0.6505174035747884,0.6731150793650794,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,cr,0.05,0.848404255319149,0.8833922261484101,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,rotten_tomatoes,0.05,0.8405253283302064,0.8831521739130437,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,multirc,0.05,0.6415016501650165,0.4862979571499751,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,copa,0.1,0.61,0.6888888888888889,,
base,mnli+qnli+record+snli+anli_r1+imdb+hellaswag+winogrande,8,piqa,0.1,0.5778019586507073,0.48672566371681414,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,mrpc,0.05,0.32598039215686275,0.3808139534883721,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,boolq,0.05,0.41039755351681956,0.052047189451769546,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,cola,0.05,0.588686481303931,-0.4514285714285717,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,cb,0.7000000000000001,0.8214285714285714,1.15,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,scitail,0.05,0.6589840075258702,0.6820436507936507,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,cr,0.05,0.8563829787234043,0.8939929328621908,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,rotten_tomatoes,0.05,0.8424015009380863,0.8858695652173912,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,multirc,0.05,0.6454207920792079,0.4957648231190832,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,copa,0.1,0.56,0.577777777777778,,
base,mnli+qnli+record+snli+anli_r1+imdb+winogrande,7,piqa,0.1,0.40805223068552776,0.09228824273072067,,
base,mnli+qnli+record+snli+anli_r1+paws,6,mrpc,0.05,0.3235294117647059,0.3779069767441861,,
base,mnli+qnli+record+snli+anli_r1+paws,6,boolq,0.05,0.5871559633027523,0.45315752949340743,,
base,mnli+qnli+record+snli+anli_r1+paws,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+paws,6,cola,0.05,0.5627996164908916,-0.6057142857142863,,
base,mnli+qnli+record+snli+anli_r1+paws,6,cb,0.6000000000000001,0.8035714285714286,1.125,,
base,mnli+qnli+record+snli+anli_r1+paws,6,scitail,0.15000000000000002,0.6293508936970837,0.6507936507936508,,
base,mnli+qnli+record+snli+anli_r1+paws,6,cr,0.05,0.8271276595744681,0.8551236749116607,,
base,mnli+qnli+record+snli+anli_r1+paws,6,rotten_tomatoes,0.05,0.6566604127579737,0.6168478260869565,,
base,mnli+qnli+record+snli+anli_r1+paws,6,multirc,0.1,0.7215346534653465,0.6796213253612357,,
base,mnli+qnli+record+snli+anli_r1+paws,6,copa,0.1,0.29,-0.02222222222222224,,
base,mnli+qnli+record+snli+anli_r1+paws,6,piqa,0.1,0.041893362350380846,-0.7585335018963337,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,mrpc,0.05,0.3235294117647059,0.3779069767441861,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,boolq,0.05,0.5831804281345566,0.4441360166551007,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,cola,0.05,0.5714285714285714,-0.5542857142857148,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,cb,0.55,0.8035714285714286,1.125,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,scitail,0.05,0.6180620884289746,0.6388888888888888,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,cr,0.05,0.824468085106383,0.8515901060070672,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,rotten_tomatoes,0.05,0.723264540337711,0.7133152173913043,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,multirc,0.1,0.7262788778877888,0.6910812157448929,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,copa,0.1,0.51,0.4666666666666667,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag,7,piqa,0.1,0.23449401523394994,-0.3109987357774968,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,mrpc,0.05,0.3161764705882353,0.3691860465116279,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,boolq,0.05,0.5804281345565749,0.4378903539208883,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,cola,0.05,0.5570469798657718,-0.6400000000000005,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,cb,0.55,0.8035714285714286,1.125,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,scitail,0.05,0.6340545625587959,0.6557539682539683,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,cr,0.05,0.8430851063829787,0.8763250883392226,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,rotten_tomatoes,0.05,0.7692307692307693,0.7798913043478263,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,multirc,0.1,0.7198844884488449,0.6756352765321376,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,copa,0.1,0.59,0.6444444444444444,,
base,mnli+qnli+record+snli+anli_r1+paws+hellaswag+winogrande,8,piqa,0.1,0.3639825897714907,-0.010113780025284475,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,mrpc,0.05,0.3284313725490196,0.38372093023255816,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,boolq,0.05,0.5590214067278287,0.3893129770992366,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,cola,0.05,0.5906040268456376,-0.44000000000000006,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,cb,0.6000000000000001,0.8214285714285714,1.15,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,scitail,0.1,0.6495766698024459,0.6721230158730158,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,cr,0.05,0.8590425531914894,0.8975265017667844,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,rotten_tomatoes,0.05,0.8442776735459663,0.8885869565217392,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,multirc,0.05,0.6625412541254125,0.5371200797209766,,
base,mnli+qnli+record+snli+anli_r1+paws+imdb,7,copa,0.1,0.42,0.26666666666666666,,
